Date,Status,Fulfilment,Sales Channel ,ship-service-level,SKU,Category,Size,Courier Status,Qty,Amount,ship-city,ship-state,B2B,SKU_freq,year,month,day,Amount_missing,weekday,is_weekend,Amount_log,ship_city_grouped,ship_city_grouped_freq
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,MEN5032-KR-XXXL,kurta,3XL,Shipped,1,579.0,BENGALURU,KARNATAKA,False,21,2022,4,30,0,5,1,6.363028103540465,BENGALURU,10666
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,SET110-KR-PP-XXL,Set,XXL,Shipped,1,788.0,Chengalpattu,TAMIL NADU,False,27,2022,4,30,0,5,1,6.670766320845874,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,SET324-KR-NP-M,Set,M,Shipped,1,597.0,PERAMBALUR,TAMIL NADU,False,291,2022,4,30,0,5,1,6.393590753950631,Other,70164
2022-04-30,Cancelled,Amazon,Amazon.in,Expedited,SET269-KR-NP-XXXL,Set,3XL,Cancelled,0,603.0,KOLAR,KARNATAKA,False,42,2022,4,30,0,5,1,6.403574197934815,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3794-KR-M,kurta,M,Shipped,1,517.0,BILASPUR,HIMACHAL PRADESH,False,59,2022,4,30,0,5,1,6.249975242259483,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3291-KR-XXL,kurta,XXL,Shipped,1,442.0,CHENNAI,TAMIL NADU,False,131,2022,4,30,0,5,1,6.093569770045136,CHENNAI,5226
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3440-KR-N-XXXL,kurta,3XL,Shipped,1,399.0,VARANASI,UTTAR PRADESH,False,161,2022,4,30,0,5,1,5.991464547107982,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE2270-KR-487-A-XXL,kurta,XXL,Shipped,1,518.0,BENGALURU,KARNATAKA,False,99,2022,4,30,0,5,1,6.251903883165888,BENGALURU,10666
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3261-KR-M,kurta,M,Shipped,1,348.0,COIMBATORE,TAMIL NADU,False,19,2022,4,30,0,5,1,5.855071922202427,COIMBATORE,760
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET110-KR-PP-M,Set,M,Shipped,1,788.0,CHIRMIRI,CHHATTISGARH,False,163,2022,4,30,0,5,1,6.670766320845874,Other,70164
2022-04-30,Cancelled,Amazon,Amazon.in,Expedited,J0300-TP-XXXL,Top,3XL,Cancelled,0,603.0,AZAMGARH,UTTAR PRADESH,False,17,2022,4,30,0,5,1,6.403574197934815,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,SET324-KR-NP-M,Set,M,Shipped,1,597.0,KALYAN,MAHARASHTRA,False,291,2022,4,30,0,5,1,6.393590753950631,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3810-KR-S,kurta,S,Shipped,1,696.0,NEW DELHI,DELHI,False,16,2022,4,30,0,5,1,6.546785410760524,NEW DELHI,5628
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3461-KR-XL,kurta,XL,Shipped,1,363.0,HYDERABAD,TELANGANA,False,59,2022,4,30,0,5,1,5.8971538676367405,HYDERABAD,7744
2022-04-30,Shipped,Amazon,Amazon.in,Standard,JNE3429-KR-XL,kurta,XL,Shipped,1,299.0,HYDERABAD,TELANGANA,False,9,2022,4,30,0,5,1,5.703782474656201,HYDERABAD,7744
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3710-DR-S,Western Dress,S,Shipped,1,690.0,GUWAHATI,ASSAM,False,39,2022,4,30,0,5,1,6.53813982376767,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,J0113-TP-XS,Top,XS,Shipped,1,574.0,MYSORE,KARNATAKA,False,20,2022,4,30,0,5,1,6.354370040797351,Other,70164
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0009-SKD-S,Set,S,Shipped,1,999.0,AMILA,UTTAR PRADESH,False,30,2022,4,30,0,5,1,6.907755278982137,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,J0248-KR-DPT-XL,Set,XL,Shipped,1,999.0,VIJAYAWADA,ANDHRA PRADESH,False,9,2022,4,30,0,5,1,6.907755278982137,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3560-KR-XL,kurta,XL,Shipped,1,487.0,RAWAN AMBUJA CEMENT PLANT,CHHATTISGARH,False,56,2022,4,30,0,5,1,6.1903154058531475,Other,70164
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3373-KR-XXXL,kurta,3XL,Shipped,1,376.0,TIRUCHIRAPPALLI,TAMIL NADU,False,268,2022,4,30,0,5,1,5.932245187448011,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,SET398-KR-PP-L,Set,L,Shipped,1,1115.0,HERBERTPUR,UTTARAKHAND,False,61,2022,4,30,0,5,1,7.017506142941256,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,NW032-ST-CP-XXL,Set,XXL,Shipped,1,517.0,BENGALURU,KARNATAKA,False,7,2022,4,30,0,5,1,6.249975242259483,BENGALURU,10666
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,SET361-KR-NP-S,Set,S,Shipped,1,1126.0,bangalore,KARNATAKA,False,25,2022,4,30,0,5,1,7.027314514039777,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3797-KR-L,Western Dress,L,Shipped,1,725.0,KALAMASSERY,KERALA,False,713,2022,4,30,0,5,1,6.587550014824796,Other,70164
2022-04-30,Cancelled,Amazon,Amazon.in,Expedited,JNE3887-KR-XL,kurta,XL,Cancelled,0,603.0,Puri-2,ODISHA,False,28,2022,4,30,0,5,1,6.403574197934815,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3870-DR-XXL,Western Dress,XXL,Shipped,1,721.0,TIKABALI,ODISHA,False,44,2022,4,30,0,5,1,6.582025138892826,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,SET345-KR-NP-XS,Set,XS,Shipped,1,666.0,BIHARSHARIF,BIHAR,False,127,2022,4,30,0,5,1,6.502790045915623,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,NW013-ST-SR-L,Set,L,Shipped,1,496.0,HYDERABAD,TELANGANA,False,17,2022,4,30,0,5,1,6.208590026096629,HYDERABAD,7744
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE2014-KR-178-XL,kurta,XL,Shipped,1,353.0,PARAVUR,KERALA,False,119,2022,4,30,0,5,1,5.869296913133774,Other,70164
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3612-KR-S,kurta,S,Shipped,1,399.0,BASTI,UTTAR PRADESH,False,10,2022,4,30,0,5,1,5.991464547107982,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,PJNE2100-KR-N-6XL,kurta,6XL,Shipped,1,458.0,WALAJAPET,TAMIL NADU,False,47,2022,4,30,0,5,1,6.129050210060545,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,SET398-KR-PP-XXXL,Set,3XL,Shipped,1,1115.0,Dimapur,NAGALAND,False,61,2022,4,30,0,5,1,7.017506142941256,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,J0006-SET-M,Ethnic Dress,M,Shipped,1,845.0,Bengaluru,KARNATAKA,False,91,2022,4,30,0,5,1,6.740519359606223,Other,70164
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3405-KR-S,kurta,S,Shipped,1,399.0,Mahendragarh,HARYANA,False,420,2022,4,30,0,5,1,5.991464547107982,Other,70164
2022-04-30,Cancelled,Amazon,Amazon.in,Expedited,PJNE2100-KR-N-6XL,kurta,6XL,Cancelled,0,603.0,WALAJAPET,TAMIL NADU,False,47,2022,4,30,0,5,1,6.403574197934815,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3437-KR-S,kurta,S,Shipped,1,517.0,HYDERABAD,TELANGANA,False,37,2022,4,30,0,5,1,6.249975242259483,HYDERABAD,7744
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3465-KR-S,kurta,S,Shipped,1,517.0,HYDERABAD,TELANGANA,False,70,2022,4,30,0,5,1,6.249975242259483,HYDERABAD,7744
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,J0373-KR-XXXL,kurta,3XL,Shipped,1,599.0,GREATER NOIDA,UTTAR PRADESH,False,17,2022,4,30,0,5,1,6.396929655216146,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,J0344-TP-XXXL,Top,3XL,Shipped,1,487.0,New Delhi,DELHI,False,45,2022,4,30,0,5,1,6.1903154058531475,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,J0118-TP-XXL,Top,XXL,Shipped,1,487.0,GURUGRAM,HARYANA,False,107,2022,4,30,0,5,1,6.1903154058531475,GURUGRAM,1847
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,SET200-KR-NP-A-XS,Set,XS,Shipped,1,568.0,BENGALURU,KARNATAKA,False,2,2022,4,30,0,5,1,6.343880434126331,BENGALURU,10666
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3405-KR-M,kurta,M,Shipped,1,399.0,BENGALURU,KARNATAKA,False,377,2022,4,30,0,5,1,5.991464547107982,BENGALURU,10666
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE1998-KR-311-XXL,kurta,XXL,Shipped,1,295.0,MUMBAI,MAHARASHTRA,False,18,2022,4,30,0,5,1,5.69035945432406,MUMBAI,5952
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,MEN5004-KR-XXXL,kurta,3XL,Shipped,1,484.0,BIJNOR,UTTAR PRADESH,False,67,2022,4,30,0,5,1,6.184148890937483,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,SET345-KR-NP-XXL,Set,XXL,Shipped,1,626.0,MUMBAI,MAHARASHTRA,False,143,2022,4,30,0,5,1,6.440946540632921,MUMBAI,5952
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,SET291-KR-PP-M,Set,M,Shipped,1,563.0,ALLAHABAD,UTTAR PRADESH,False,207,2022,4,30,0,5,1,6.335054251498059,Other,70164
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3654-TP-L,Top,L,Shipped,1,387.0,VASAI VIRAR,MAHARASHTRA,False,74,2022,4,30,0,5,1,5.961005339623274,Other,70164
2022-04-30,Cancelled,Merchant,Amazon.in,Standard,J0344-TP-L,Top,L,Unknown,0,463.81,BENGALURU,KARNATAKA,False,100,2022,4,30,0,5,1,6.141628719936214,BENGALURU,10666
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,J0334-TP-L,Top,L,Shipped,1,512.0,BIJNOR,UTTAR PRADESH,False,25,2022,4,30,0,5,1,6.240275845170769,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,J0230-SKD-S,Set,S,Shipped,1,1112.0,HYDERABAD,TELANGANA,False,423,2022,4,30,0,5,1,7.014814351275545,HYDERABAD,7744
2022-04-30,Cancelled,Amazon,Amazon.in,Expedited,SET345-KR-NP-M,Set,M,Unshipped,1,626.0,BENGALURU,KARNATAKA,False,258,2022,4,30,0,5,1,6.440946540632921,BENGALURU,10666
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE1233-BLUE-KR-031-XXL,kurta,XXL,Shipped,1,376.0,HYDERABAD,TELANGANA,False,29,2022,4,30,0,5,1,5.932245187448011,HYDERABAD,7744
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,J0295-DR-M,Western Dress,M,Shipped,1,859.0,BENGALURU,KARNATAKA,False,41,2022,4,30,0,5,1,6.756932389247553,BENGALURU,10666
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,SET324-KR-NP-L,Set,L,Shipped,1,597.0,MANGALURU,KARNATAKA,False,232,2022,4,30,0,5,1,6.393590753950631,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3371-KR-XL,kurta,XL,Shipped,1,329.0,HYDERABAD,TELANGANA,False,14,2022,4,30,0,5,1,5.799092654460526,HYDERABAD,7744
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0147-SET-XL,Set,XL,Shipped,1,583.0,NEW TOWN,WEST BENGAL,False,23,2022,4,30,0,5,1,6.369900982828227,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,J0308-DR-L,Western Dress,L,Shipped,1,665.0,MUMBAI,MAHARASHTRA,False,54,2022,4,30,0,5,1,6.501289670540389,MUMBAI,5952
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,NW030-TP-PJ-L,Set,L,Shipped,1,582.0,MUMBAI,MAHARASHTRA,False,29,2022,4,30,0,5,1,6.368187186350492,MUMBAI,5952
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,SET360-KR-NP-XL,Set,XL,Shipped,1,1126.0,SAMBHAL,UTTAR PRADESH,False,33,2022,4,30,0,5,1,7.027314514039777,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,PJNE3373-KR-N-6XL,kurta,6XL,Shipped,1,534.0,NAGPUR,MAHARASHTRA,False,68,2022,4,30,0,5,1,6.282266746896006,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3449-KR-XXL,kurta,XXL,Shipped,1,319.0,ELAVANASURKOTTAI,TAMIL NADU,False,15,2022,4,30,0,5,1,5.768320995793772,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3786-KR-S,kurta,S,Shipped,1,368.0,SANGLI MIRAJ KUPWAD,MAHARASHTRA,False,10,2022,4,30,0,5,1,5.910796644040527,Other,70164
2022-04-30,Cancelled,Amazon,Amazon.in,Expedited,SET324-KR-NP-M,Set,M,Unshipped,1,597.0,KALYAN,MAHARASHTRA,False,291,2022,4,30,0,5,1,6.393590753950631,Other,70164
2022-04-30,Cancelled,Amazon,Amazon.in,Expedited,J0003-SET-XXL,Set,XXL,Unshipped,1,654.0,MYSURU,KARNATAKA,False,208,2022,4,30,0,5,1,6.484635235635252,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,J0314-KR-M,kurta,M,Shipped,1,795.0,ANKLESHWR,Gujarat,False,3,2022,4,30,0,5,1,6.679599185844383,Other,70164
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0341-DR-M,Western Dress,M,Shipped,1,744.0,Chennai,TAMIL NADU,False,278,2022,4,30,0,5,1,6.61338421837956,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,PJNE3068-KR-4XL,kurta,4XL,Shipped,1,692.0,Greater Noida West,UTTAR PRADESH,False,55,2022,4,30,0,5,1,6.541029999189903,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,J0340-TP-M,Top,M,Shipped,1,563.0,JAMMU,JAMMU & KASHMIR,False,85,2022,4,30,0,5,1,6.335054251498059,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3687-TU-M,Top,M,Shipped,1,545.0,BENGALURU,KARNATAKA,False,5,2022,4,30,0,5,1,6.302618975744905,BENGALURU,10666
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,J0376-SKD-L,Set,L,Shipped,1,999.0,ITANAGAR,ARUNACHAL PRADESH,False,33,2022,4,30,0,5,1,6.907755278982137,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,J0003-SET-M,Set,M,Shipped,1,654.0,KOLKATA,WEST BENGAL,False,277,2022,4,30,0,5,1,6.484635235635252,KOLKATA,2337
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,J0198-TP-S,Top,S,Shipped,1,588.0,KARANJA,MAHARASHTRA,False,9,2022,4,30,0,5,1,6.3784261836515865,Other,70164
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3453-KR-S,kurta,S,Shipped,1,497.0,NEW DELHI,DELHI,False,5,2022,4,30,0,5,1,6.210600077024653,NEW DELHI,5628
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3795-KR-XXXL,kurta,3XL,Shipped,1,517.0,NIMBAHERA,RAJASTHAN,False,33,2022,4,30,0,5,1,6.249975242259483,Other,70164
2022-04-30,Cancelled,Amazon,Amazon.in,Expedited,J0340-TP-M,Top,M,Cancelled,0,603.0,JAMMU,JAMMU & KASHMIR,False,85,2022,4,30,0,5,1,6.403574197934815,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,SET398-KR-PP-M,Set,M,Shipped,1,1115.0,Imphal East,MANIPUR,False,68,2022,4,30,0,5,1,7.017506142941256,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Standard,NW033-ST-CP-XXXL,Set,3XL,Shipped,1,582.0,BIDHAN NAGAR,WEST BENGAL,False,6,2022,4,30,0,5,1,6.368187186350492,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,NW037-TP-SR-XXXL,Set,3XL,Shipped,1,449.0,BIDHAN NAGAR,WEST BENGAL,False,8,2022,4,30,0,5,1,6.1092475827643655,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3618-KR-M,kurta,M,Shipped,1,375.0,BENGALURU,KARNATAKA,False,93,2022,4,30,0,5,1,5.929589143389895,BENGALURU,10666
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,SET290-KR-DPT-M,Set,M,Shipped,1,771.0,AHMEDABAD,Gujarat,False,34,2022,4,30,0,5,1,6.648984550024776,AHMEDABAD,1220
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3405-KR-L,kurta,L,Shipped,1,399.0,TIRUCHIRAPPALLI,TAMIL NADU,False,493,2022,4,30,0,5,1,5.991464547107982,Other,70164
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3568-KR-XXL,kurta,XXL,Shipped,1,603.0,BHUBANESWAR,ODISHA,False,35,2022,4,30,0,5,1,6.403574197934815,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,J0003-SET-XXXL,Set,3XL,Shipped,1,654.0,ALIGARH,UTTAR PRADESH,False,230,2022,4,30,0,5,1,6.484635235635252,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE2153-KR-278-A-S,kurta,S,Shipped,1,424.0,KOCHI,KERALA,False,20,2022,4,30,0,5,1,6.052089168924417,Other,70164
2022-04-30,Cancelled,Amazon,Amazon.in,Expedited,JNE3861-DR-XL,Western Dress,XL,Cancelled,0,603.0,GHAZIABAD,UTTAR PRADESH,False,58,2022,4,30,0,5,1,6.403574197934815,GHAZIABAD,1301
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3645-TP-N-XS,Top,XS,Shipped,1,432.0,PUNE,MAHARASHTRA,False,53,2022,4,30,0,5,1,6.07073772800249,PUNE,3749
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3662-TP-XS,Top,XS,Shipped,1,399.0,PUNE,MAHARASHTRA,False,10,2022,4,30,0,5,1,5.991464547107982,PUNE,3749
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3440-KR-N-L,kurta,L,Shipped,1,399.0,Bangalore,KARNATAKA,False,179,2022,4,30,0,5,1,5.991464547107982,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,SET331-KR-NP-S,Set,S,Shipped,1,597.0,MALAPPURAM,KERALA,False,144,2022,4,30,0,5,1,6.393590753950631,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,J0301-TP-M,Top,M,Shipped,1,463.0,NOIDA,UTTAR PRADESH,False,109,2022,4,30,0,5,1,6.139884552226255,NOIDA,1405
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,MEN5004-KR-XL,kurta,XL,Shipped,1,484.0,GREATER NOIDA,UTTAR PRADESH,False,69,2022,4,30,0,5,1,6.184148890937483,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,J0352-KR-S,kurta,S,Shipped,1,635.0,PATNA,BIHAR,False,16,2022,4,30,0,5,1,6.455198563340122,PATNA,755
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3160-KR-G-XXL,kurta,XXL,Shipped,1,685.0,SIBSAGAR,ASSAM,False,38,2022,4,30,0,5,1,6.530877627725885,Other,70164
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3798-KR-M,Western Dress,M,Shipped,1,725.0,GAYA,BIHAR,False,119,2022,4,30,0,5,1,6.587550014824796,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3690-TU-XL,Top,XL,Shipped,1,487.0,BENGALURU,KARNATAKA,False,47,2022,4,30,0,5,1,6.1903154058531475,BENGALURU,10666
2022-04-30,Cancelled,Merchant,Amazon.in,Standard,SET317-KR-PP-XXL,Set,XXL,Unknown,0,1058.93,GURUGRAM,HARYANA,False,24,2022,4,30,0,5,1,6.965958147189677,GURUGRAM,1847
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,SET375-KR-NP-XL,Set,XL,Shipped,1,696.0,KOLLAM,KERALA,False,29,2022,4,30,0,5,1,6.546785410760524,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3371-KR-M,kurta,M,Shipped,1,329.0,HYDERABAD,TELANGANA,False,32,2022,4,30,0,5,1,5.799092654460526,HYDERABAD,7744
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3465-KR-S,kurta,S,Shipped,1,517.0,PUNE,MAHARASHTRA,False,70,2022,4,30,0,5,1,6.249975242259483,PUNE,3749
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,SET116-KR-NP-XL,Set,XL,Shipped,1,591.0,PUNE,MAHARASHTRA,False,5,2022,4,30,0,5,1,6.3835066348840055,PUNE,3749
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3781-KR-XXXL,kurta,3XL,Shipped,1,406.0,PERALASSERI,KERALA,False,108,2022,4,30,0,5,1,6.008813185442595,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,SET147-KR-NP-XL,Set,XL,Shipped,1,684.0,BENGALURU,KARNATAKA,False,9,2022,4,30,0,5,1,6.529418838262226,BENGALURU,10666
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,SET397-KR-NP-XL,Set,XL,Shipped,1,1115.0,BENGALURU,KARNATAKA,False,75,2022,4,30,0,5,1,7.017506142941256,BENGALURU,10666
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET300-KR-NP-L,Set,L,Shipped,1,999.0,BENGALURU,KARNATAKA,False,10,2022,4,30,0,5,1,6.907755278982137,BENGALURU,10666
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3384-KR-M,kurta,M,Shipped,1,295.0,BENGALURU,KARNATAKA,False,13,2022,4,30,0,5,1,5.69035945432406,BENGALURU,10666
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3291-KR-XL,kurta,XL,Shipped,1,442.0,UDUPI,KARNATAKA,False,203,2022,4,30,0,5,1,6.093569770045136,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,SET291-KR-PP-L,Set,L,Shipped,1,563.0,MARIANI,ASSAM,False,171,2022,4,30,0,5,1,6.335054251498059,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3399-KR-L,kurta,L,Shipped,1,435.0,NEW DELHI,DELHI,False,190,2022,4,30,0,5,1,6.077642243349034,NEW DELHI,5628
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,SET291-KR-PP-M,Set,M,Shipped,1,563.0,MANGALURU,KARNATAKA,False,207,2022,4,30,0,5,1,6.335054251498059,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3440-KR-N-XS,kurta,XS,Shipped,1,399.0,AHMEDABAD,Gujarat,True,153,2022,4,30,0,5,1,5.991464547107982,AHMEDABAD,1220
2022-04-30,Cancelled,Amazon,Amazon.in,Expedited,J0198-TP-S,Top,S,Cancelled,0,603.0,KARANJA,MAHARASHTRA,False,9,2022,4,30,0,5,1,6.403574197934815,Other,70164
2022-04-30,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,SET304-KR-DPT-XS,Set,XS,Shipped,1,1115.0,COOCH BEHAR,WEST BENGAL,False,102,2022,4,30,0,5,1,7.017506142941256,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3405-KR-XL,kurta,XL,Shipped,1,399.0,BENGALURU,KARNATAKA,False,195,2022,4,30,0,5,1,5.991464547107982,BENGALURU,10666
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0348-SET-S,Set,S,Shipped,1,499.0,PUNE,MAHARASHTRA,False,16,2022,4,30,0,5,1,6.214608098422191,PUNE,3749
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0399-DR-M,Western Dress,M,Shipped,1,791.0,DEHRADUN,UTTARAKHAND,False,11,2022,4,30,0,5,1,6.674561391814426,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3797-KR-M,Western Dress,M,Shipped,1,725.0,GAYA,BIHAR,False,624,2022,4,30,0,5,1,6.587550014824796,Other,70164
2022-04-30,Cancelled,Amazon,Amazon.in,Expedited,JNE3440-KR-N-M,kurta,M,Cancelled,0,603.0,BENGALURU,KARNATAKA,False,200,2022,4,30,0,5,1,6.403574197934815,BENGALURU,10666
2022-04-30,Cancelled,Merchant,Amazon.in,Standard,JNE3802-KR-M,kurta,M,Unknown,0,603.0,BENGALURU,KARNATAKA,False,62,2022,4,30,0,5,1,6.403574197934815,BENGALURU,10666
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,SET322-KR-SHA-XL,Set,XL,Shipped,1,1099.0,KOLKATA,WEST BENGAL,False,22,2022,4,30,0,5,1,7.003065458786462,KOLKATA,2337
2022-04-30,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,MEN5021-KR-XL,kurta,XL,Shipped,1,533.0,Secunderabad,TELANGANA,False,45,2022,4,30,0,5,1,6.280395838960195,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,PJ0096-KR-N-5XL,kurta,5XL,Shipped,1,696.0,UDAIPUR,RAJASTHAN,False,16,2022,4,30,0,5,1,6.546785410760524,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3461-KR-M,kurta,M,Shipped,1,363.0,COIMBATORE,TAMIL NADU,False,74,2022,4,30,0,5,1,5.8971538676367405,COIMBATORE,760
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,SET383-KR-NP-L,Set,L,Shipped,1,631.0,BHUBANESWAR,ODISHA,False,55,2022,4,30,0,5,1,6.448889394146858,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,J0002-SKD-XXXL,Set,3XL,Shipped,1,1115.0,BHAGALPUR,BIHAR,False,51,2022,4,30,0,5,1,7.017506142941256,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,SET344-KR-NP-XXXL,Set,3XL,Shipped,1,968.0,BHAGALPUR,BIHAR,False,35,2022,4,30,0,5,1,6.876264611890766,Other,70164
2022-04-30,Shipped,Amazon,Amazon.in,Expedited,JNE3465-KR-XXL,kurta,XXL,Shipped,1,486.0,NAGPUR,MAHARASHTRA,False,96,2022,4,30,0,5,1,6.18826412308259,Other,70164
